title,url,date,press,content
"코스피, 1.59p(0.08%) 오른 1920.16 마감",https://n.news.naver.com/mnews/article/009/0003688959?sid=101,2016.02.26.,매일경제,"[디지털뉴스국 김경택 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
유가 오르면서 25일 코스피 오르고 환율 내리며 장 출발,https://n.news.naver.com/mnews/article/032/0002678910?sid=101,2016.02.25.,경향신문,"미국 휘발유 수요가 늘었다는 발표에 유가가 상승하면서 25일 코스피 지수도 상승세로 장을 시작했다. 며칠째 코스피는 개장 전날 유가와 뉴욕 증시의 등락에 따라 오르내리고 있다.
이날 코스피는 전날보다 6.55포인트(0.34%) 오른 1919.08에 개장했다. 코스닥은 4.60포인트(0.71%) 오른 648.58에 장을 시작했다.
지난 24일(현지시간) 국제유가는 미국의 휘발유 수요가 늘어났다는 발표에 상승했다. 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI) 4월 인도분은 전날보다 28센트(0.9%) 오른 배럴당 32.15달러에 거래를 마감했다.
이날 장 초반에 하락세를 보이던 뉴욕증시는 유가가 오름세를 보이자 상승세로 전환했다. 다우존스 30 산업평균지수는 전장보다 53.21포인트(0.32%) 상승한 1만6484.99에 거래를 마쳤다. 스탠더드앤드푸어스(S&P)500 지수는 전장보다 8.53포인트(0.44%) 오른 1929.80에, 기술주 중심의 나스닥 지수는 39.03포인트(0.87%) 상승한 4542.61에 장을 마쳤다.
이날 서울 외환시장에서 원·달러 환율은 전날보다 0.9원 내린 1233.5원에 거래를 시작했다.
<이혜인 기자 hyein@kyunghyang.com>


▶ 인기만화, 웹툰 전권 무료만화 보기
 모바일 경향 [
경향 뉴스진
 | 
경향신문 앱
 | 
모바일웹
] | 공식 SNS 계정 
[경향 트위터]
 
[페이스북]
 
[세상과 경향의 소통 커뮤니티]
- ⓒ 경향신문(www.khan.co.kr), 무단전재 및 재배포 금지
〈경향신문은 한국온라인신문협회(www.kona.or.kr)의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.〉"
"대림산업 자회사 대림C&S, 코스피 상장…증권신고서 제출",https://n.news.naver.com/mnews/article/366/0000317226?sid=101,2016.02.22.,조선비즈,"대림산업(000210)
자회사인 대림C&S가 유가증권시장(코스피)에 상장을 추진한다.








 대림산업 본사 전경. /김범수 기자
대림C&S는 지난 19일 금융위원회에 증권신고서를 제출하고 코스피 상장을 위한 공모절차에 착수했다고 22일 밝혔다. 대림C&S는 1965년 설립된 건설자재, 강교 전문기업으로 대림산업 계열사다.
대림C&S는 대림산업이 지분율 83.3%, 이해욱 부회장이 최대주주로 있는 자회사 대림코퍼레이션이 1.86%의 지분을 가지고 있다. 이 회사는 지난해 535억원의 영업이익을 기록했는데, 최근 건자재  수요가 늘어나면서 대림산업 실적개선에도 영향을 줬다.
대림산업은 이번 기업공개(IPO)를 통해 확보된 자금으로 디벨로퍼 사업 발굴과 민자발전 프로젝트 추진에 필요한 초기자금으로 활용할 계획이다.
대림C&S는 3월 15~16일 수요예측을 실시하고 같은 달 21~22일 청약을 실시한다. 코스피 상장 예정일은 3월 30일이며 상장 주관사는 KDB대우증권이다.
[김범수 기자 
kbs@chosunbiz.com
]
[
조선비즈 바로가기
] [
위클리비즈
] [
페이스북
] [
카카오스토리
]
chosunbiz.com"
"코스피, 개인·외인 '팔자'에 상승폭 축소",https://n.news.naver.com/mnews/article/008/0003637733?sid=101,2016.02.26.,머니투데이,"[머니투데이 안재용 기자] [G20 재무장관 및 중앙은행 총재 회의 앞두고 관망심리 확대…코스닥 오름세]
코스피 지수가 26일 국제유가 반등으로 상승 출발했지만 상승폭을 줄여 1920대 초반에 머무르고 있다.
코스닥 지수는 강세를 보이며 3일째 오름세다.
코스피 지수는 이날 오전 9시54분 현재 전일대비 3.33포인트(0.17%) 오른 1921.90을 나타내고 있다.
코스피 시장에서 개인이 매도 규모를 확대하며 상승폭이 줄어드는 모양새다. 기관도 매수 규모를 줄이고 있다. 이날부터 이틀간의 일정으로 열리는 G20(주요 20개국) 재무장관 및 중앙은행 총재 회의로 정책 불확실성이 확대돼 관망심리가 나타나는 것으로 보인다. 
이경민 대신증권 연구원은 ""국제유가 반등과 미국 뉴욕증시 상승으로 코스피 지수가 상승 출발했지만 외국인 매도세가 나오면서 상승탄력은 제한적""이라며 ""전일 외국인 매수세도 매도강도의 약화로 나타난 것으로 외국인 매수 추세로의 반전을 기대하기는 힘들다""고 설명했다.
코스피 시장에서 개인과 외국인은 각각 77억원, 94억원원 순매도다. 기관은 9억원 순매수다. 기타법인이 상장사들의 자사주 매입 영향으로 171억원 순매수다.
프로그램 매매에서는 차익거래 7억원 순매수, 비차익거래 256억원 순매수 등 전체 262억원 매수 우위다.
지수선물 시장에서는 외국인과 기관이 각각 230계약, 48계약 순매수다. 개인은 192계약 순매도다.
업종별로는 전기가스업이 2%대 상승 중이다. 유통업과 기계는 1%대 오름세다. 증권 의료정밀 보험 종이목재 등은 강보합세다. 반면 철강금속 운송장비 은행 의약품 등은 약보합세다.
시가총액 상위종목 중에서는 한국전력이 사흘째 상승세를 이어가며 2%대 올라 6만원대를 돌파했다. 장중 6만1200원으로 신고가를 또 경신하기도 했다. SK가 SK바이오텍 출자 소식에 4%대 강세다. 삼성물산이 이재용 부회장의 지분 매입 소식에 2%대 오름세다. KB금융과 강원랜드 SK이노베이션도 1%대 오르고 있다. 반면 삼성에스디에스는 4%대 내리고 있고 LG전자 POSCO LG 등은 1%대 하락이다.
426개 종목이 상승, 325개 종목이 하락이다.
코스닥 지수는 1.94포인트(0.30%) 오른 648.21을 기록 중이다.
코스닥 시장에서는 개인이 114억원 순매수인 반면 외국인과 기관은 79억원, 33억원 순매도다. 
대부분의 업종이 상승흐름을 나타내고 있다. 종이목재가 2%대 오르고 있고 출판매체복제와 정보기기 운송장비부품이 1%대 오름세다. 운송과 일반전기전자 소프트웨어 유통 등은 강보합세다. 제약 컴퓨터서비스 통신서비스 등은 약보합세다.
시가총액 상위종목 중에서는 CJ E&M이 2%대 오르고 있다. 로엔과 메디톡스 케어젠은 1%대 강세다. 콜마비앤에이치와 코미팜 에스엠 등은 강보합세다. 반면 인트론바이오는 3%대 하락하고 있고 GS홈쇼핑과 씨젠 SK 머티리얼즈는 1%대 하락이다.
일본에서 첫 지카바이러스 감염자가 발생했다는 소식에 콘돔, 백신주들이 급등세다. 유니더스가 20%대 급등이며 동물백신을 생산하는 우진비앤지가 7% 넘게 오르고 있다. 진원생명과학이 5% 이상 상승중이다. 
상승 하락 종목은 각각 592개, 409개다. 
한편 원/달러 환율은 서울 외환시장에서 4.10원(0.33%) 내린 1234.70원을 기록하고 있다. 
['생존 재테크' 백과사전 ""재테크를 부탁해"" ]
[부자들에게 배우는 성공 노하우 '줄리아 투자노트'  ]
[내 삶을 바꾸는 정치뉴스 'the 300']
[오늘 나의 운세는? '머니투데이운세' ]
[아찔한 girl~ 레이싱모델 핫포토 ]
안재용 기자 poong@mt.co.kr
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
"코스피, 개인·외인 '팔자'에 상승폭 축소",https://n.news.naver.com/mnews/article/008/0003637733?sid=101,2016.02.26.,머니투데이,"[머니투데이 안재용 기자] [G20 재무장관 및 중앙은행 총재 회의 앞두고 관망심리 확대…코스닥 오름세]
코스피 지수가 26일 국제유가 반등으로 상승 출발했지만 상승폭을 줄여 1920대 초반에 머무르고 있다.
코스닥 지수는 강세를 보이며 3일째 오름세다.
코스피 지수는 이날 오전 9시54분 현재 전일대비 3.33포인트(0.17%) 오른 1921.90을 나타내고 있다.
코스피 시장에서 개인이 매도 규모를 확대하며 상승폭이 줄어드는 모양새다. 기관도 매수 규모를 줄이고 있다. 이날부터 이틀간의 일정으로 열리는 G20(주요 20개국) 재무장관 및 중앙은행 총재 회의로 정책 불확실성이 확대돼 관망심리가 나타나는 것으로 보인다. 
이경민 대신증권 연구원은 ""국제유가 반등과 미국 뉴욕증시 상승으로 코스피 지수가 상승 출발했지만 외국인 매도세가 나오면서 상승탄력은 제한적""이라며 ""전일 외국인 매수세도 매도강도의 약화로 나타난 것으로 외국인 매수 추세로의 반전을 기대하기는 힘들다""고 설명했다.
코스피 시장에서 개인과 외국인은 각각 77억원, 94억원원 순매도다. 기관은 9억원 순매수다. 기타법인이 상장사들의 자사주 매입 영향으로 171억원 순매수다.
프로그램 매매에서는 차익거래 7억원 순매수, 비차익거래 256억원 순매수 등 전체 262억원 매수 우위다.
지수선물 시장에서는 외국인과 기관이 각각 230계약, 48계약 순매수다. 개인은 192계약 순매도다.
업종별로는 전기가스업이 2%대 상승 중이다. 유통업과 기계는 1%대 오름세다. 증권 의료정밀 보험 종이목재 등은 강보합세다. 반면 철강금속 운송장비 은행 의약품 등은 약보합세다.
시가총액 상위종목 중에서는 한국전력이 사흘째 상승세를 이어가며 2%대 올라 6만원대를 돌파했다. 장중 6만1200원으로 신고가를 또 경신하기도 했다. SK가 SK바이오텍 출자 소식에 4%대 강세다. 삼성물산이 이재용 부회장의 지분 매입 소식에 2%대 오름세다. KB금융과 강원랜드 SK이노베이션도 1%대 오르고 있다. 반면 삼성에스디에스는 4%대 내리고 있고 LG전자 POSCO LG 등은 1%대 하락이다.
426개 종목이 상승, 325개 종목이 하락이다.
코스닥 지수는 1.94포인트(0.30%) 오른 648.21을 기록 중이다.
코스닥 시장에서는 개인이 114억원 순매수인 반면 외국인과 기관은 79억원, 33억원 순매도다. 
대부분의 업종이 상승흐름을 나타내고 있다. 종이목재가 2%대 오르고 있고 출판매체복제와 정보기기 운송장비부품이 1%대 오름세다. 운송과 일반전기전자 소프트웨어 유통 등은 강보합세다. 제약 컴퓨터서비스 통신서비스 등은 약보합세다.
시가총액 상위종목 중에서는 CJ E&M이 2%대 오르고 있다. 로엔과 메디톡스 케어젠은 1%대 강세다. 콜마비앤에이치와 코미팜 에스엠 등은 강보합세다. 반면 인트론바이오는 3%대 하락하고 있고 GS홈쇼핑과 씨젠 SK 머티리얼즈는 1%대 하락이다.
일본에서 첫 지카바이러스 감염자가 발생했다는 소식에 콘돔, 백신주들이 급등세다. 유니더스가 20%대 급등이며 동물백신을 생산하는 우진비앤지가 7% 넘게 오르고 있다. 진원생명과학이 5% 이상 상승중이다. 
상승 하락 종목은 각각 592개, 409개다. 
한편 원/달러 환율은 서울 외환시장에서 4.10원(0.33%) 내린 1234.70원을 기록하고 있다. 
['생존 재테크' 백과사전 ""재테크를 부탁해"" ]
[부자들에게 배우는 성공 노하우 '줄리아 투자노트'  ]
[내 삶을 바꾸는 정치뉴스 'the 300']
[오늘 나의 운세는? '머니투데이운세' ]
[아찔한 girl~ 레이싱모델 핫포토 ]
안재용 기자 poong@mt.co.kr
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
"코스피, 사흘만에 외국인 순매수…0.32% 상승 마감",https://n.news.naver.com/mnews/article/277/0003695179?sid=101,2016.02.25.,아시아경제,"[아시아경제 박선미 기자]국제유가 상승으로 새벽 미국 주식시장이 상승한 가운데 25일 국내 주식시장에서 코스피도 외국인 매수세에 힘을 받아 강보합 마감했다. 
코스피는 전일 대비 6.04포인트(0.32%) 상승한 1918.57에 거래를 마쳤다. 사흘만에 상승했다. 거래량은 2억9776만주(잠정치), 거래대금은 3조8818억원으로 집계됐다.
개인과 기관이 각각 918억원, 204억원 순매도했지만 외국인이 220억원 순매수에 나섰다. 외국인 역시 사흘만에 순매수로 돌아섰다. 프로그램 매매로는 차익거래와 비차익거래에서 각각 64억원, 1280억원이 순매수됐다.
화학(1.09%), 기계(1.95%), 전기전자(0.27%), 전기가스(4.69%), 은행(0.3%) 업종이 상승한 반면 증권(0.14%), 철강금속(0.35%), 운송장비(1.3%) 등은 하락했다.
시가총액 상위 종목 중에서는 삼성전자(0.6%), 한국전력(5.12%), 삼성물산(0.66%), 삼성생명(0.89%), 아모레퍼시픽(4.08%), LG화학(0.51%), NAVER(0.34%) 등이 상승했고 현대차(1.34%), 현대모비스(2.4%), SK하이닉스(0.32%) 등은 하락했다.
코스피 시장에서는 상한가 종목 없이 426종목이 강세를 나타냈고 하한가 종목 없이 382 종목이 약세를 나타내고 있다. 63 종목은 보합.
박선미 기자 psm82@asiae.co.kr
▶ 주요 이슈의 재구성, 촌철살인 이미지 파일 '카드뉴스'
▶ 가장 Fun한 것들만 모았다. ""엔조이아경""
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
"[마감시황]코스피, 외국인 '사자'에 1,920선 마감",https://n.news.naver.com/mnews/article/011/0002803605?sid=101,2016.02.26.,서울경제,"코스피 지수가 외국인의 매수세에 힘입어 1920선을 간신히 유지하며 마감했다.
26일 코스피지수는 전일 보다 0.08% 상승한 1,920.16포인트에 장을 마쳤다.
전일 뉴욕증시는 중국 증시 급락에도 불구하고 경기지표 호조와 국제유가 반등으로 3대 주요지수 모두 1% 내외로 상승했다. 뉴욕증시의 강세에 상승 출발한 코스피 지수는 개인과 기관, 외국인의 매도세에 1,920선을 하회하기도 했지만 마감 전 외국인이 매수 우위로 전환하면서 1,920선에 간신히 턱걸이 하며 거래를 마쳤다. 이날 개인은 717억원 순매도, 기관도 819억원 순매도 했다. 반면 외국인은 장 막판 매수물량이 몰리며 764억원 순매수 하며 장을 마감했다.
업종별로는 혼조세를 보였다. 기계, 전기가스업, 증권이 2% 내외로 상승했다. 음식료품, 비금속광물, 유통업, 통신업 등도 강세를 보였다. 반면 철강.금속, 화학,운수창고, 은행 등은 약세를 보였다. 
시가총액상위권 종목들은 등락이 엇갈렸다. 한국전력이 유가 하락에 따른 실적 개선 전망에 상승세를 보였고, 삼성물산은 이재용 삼성전자 부회장이 삼성물산 주식을 2,000억원어치 사들였다는 소식에 2% 넘게 올랐다. SK는 의약품을 생산하는 손자회사 SK바이오텍의 지분 100%를 인수해 자회사로 편입하기로 했다는 소식에 3% 이상 상승했다. 반면 삼성에스디에스는 지배구조 재편 불확실성에 4% 넘게 하락했고, KT&G, POSCO, LG 등도 약세를 보였다.
코스닥 지수는 3.03포인트 상승한 649.30포인트로 마감했다.
시가총액상위권 종목들은 혼조세를 보였다. 셀트리온이 항암 활성 효과를 지닌 돌라스타틴 10 유도체의 제조방법과 항암제 조성물 권리에 대한 특허권을 취득했다는 소식에 강세를 보였다. 코데즈컴바인은 6% 이상 상승했고,  콜마비앤에이치, 케어젠은 3~5% 안팎으로 올랐다. 에스에프에이, 파라다이스, 이오테크닉스, 한국토지신탁 등도 강세를 보였다. 반면 휴온스, 씨젠, 제넥신, 메디톡스, 코오롱생명과학 등은 약세를 보였다. 
이날 서울외환시장에서 원·달러 환율은 0.60원 하락한 1,238.20원으로 마감했다. 
 노현섭기자 hit8129@sed.co.kr
 
▶ 돈이 보이는 뉴스 '서울경제 페이스북' ""좋아요 클릭클릭~""
▶ '썸 타는' 특별한 뉴스~ '서울경제썸 페이스북' 바로가기~
[ⓒ 서울경제, 무단 전재 및 재배포 금지]"
"[마감]코스피, 또 찔끔 올라…관망심리에 전강후약",https://n.news.naver.com/mnews/article/018/0003488033?sid=101,2016.02.26.,이데일리,"- 국제유가 반등 소식에 1927선 출발 후 상승폭 반납
- 외국인 장 막판 '순매수' 전환 Vs. 개인·기관 순매도
- 한국전력, 또 신고가 경신…6만원 돌파
[이데일리 임성영 기자] 코스피가 전강후약 장세를 보이며 강보합 마감했다. 국제유가 반등 소식에 1930선을 가까이 오르기도 했지만 점차 상승폭을 줄였다. 중국 상하이에서 열리고 있는 주요 20개국(G20) 재무장관회의에서 각국 정상들이 추가 부양 의지를 보였지만 주식시장에 영향을 미치진 못했다. 주말을 앞둔 관망심리가 나타난 것으로 해석된다. 
26일 마켓포인트에 따르면 코스피는 전일대비 0.08%(1.59포인트) 오른 1920.16에 거래를 마쳤다. 국제유가가 이틀 연속 상승했다는 소식이 전해지면서 이날 코스피는 1927선에서 시작했지만 점차 상승폭을 반납하며 보합권으로 밀려났다.
간밤 국제유가는 이틀 연속 상승세를 보였다. 베네수엘라의 유로지오 델 피노 석유장관은 “산유량 동결을 위한 3월 중순에 회의를 할 예정”이라며 “석유수출국기구(OPEC) 회원국과 비회원국 10개국 이상이 생산량 동결에 동참할 것으로 기대하고 있다”고 말했다.
전날 급락하면서 다시 한번 3000선 아래로 밀려난 중국 상하이종합지수는 한국 시장엔 큰 영향을 주지 못했다. 이날은 상하이종합지수가 반등하며 하루만에 충격을 털어내는 모습을 보이고 있는데다 양회와 중국 정부의 경기부양책에 대한 기대감 등이 작용했기 때문으로 보인다.
이날 유가증권 시장에서 기관과 개인은 각각 828억원, 711억원 매도우위를 기록했다. 장중 순매도를 이어가던 외국인은 장 막판 매수 물량을 급격히 늘리며 766억원 순매수를 보였다. 선물시장에선 외국인이 1590계약을 순매수 하며 닷새 연속 매수우위를 이어갔다. 외국인은 선물 시장에서도 장 마감을 앞두고 매수세를 확대했다. 프로그램을 통해선 970억원 매수세가 유입됐다. 이날까지 14거래일 연속 매수우위다. 특히 이날도 비차익 거래를 통한 물량 유입이 컸다. 비차익 722억원, 차익 247억원 순매수를 기록했다. 곽현수 신한금융투자 시황팀장은 “다음주 미국에서 ISM제조업지수 등 중요한 경제지표가 발표된다”면서 “이를 앞두고 관망심리가 나타난 것으로 보인다”고 분석했다.
업종별로는 기계업종이 2.05% 상승률을 기록하며 가장 많이 올랐고, 전기가스(1.64%) 증권(1.42%) 유통(0.96%)업종도 상승했다. 철강·금속업종이 1.30% 하락하며 가장 많이 밀렸고, 운수창고(0.72%) 은행(0.63%) 전기전자(0.30%) 등은 내렸다. 시가총액 상위주는 혼조세를 보였다. 대장주 삼성전자(005930)가 전일보다 0.59% 내린 117만2000원에 거래를 마쳤다. 현대모비스(012330) 삼성생명(032830) LG화학(051910) NAVER(035420) 등이 파란불을 밝혔다. 아모레퍼시픽(090430) 기아차(000270) SK텔레콤(017670) SK(034730) 등을 빨간불을 밝혔다. 
개별종목 중에선 한국전력(015760)의 강세가 눈에 띄었다. 저유가 수혜주로 부각되고 있는 한국전력은 사흘 연속 상승하며 6만원을 돌파, 사상최고가를 또 경신했다.  삼성물산(028260)이 삼성그룹의 지배구조 개편의 준비단계로 삼성물산 시가총액을 끌어올릴 것이란 전망에 2.61% 올랐다. 지난해 영업이익 급등 소식에 웅진(016880)이 4%대 강세로 장을 마쳤고, SK브로드밴드와의 합병안이 통과됐다는 소식에 CJ헬로비전(037560)이 2.58% 올랐다.
이날 유가증권 시장에서 거래량과 거래대금은 각각 2억6881만주, 3조9640억원을 기록했다. 상한가 없이 438개 종목이 올랐고, 하한가 없이 353개 종목이 내렸다. 85개 종목은 보합권을 기록했다.
임성영 (rosa8341@edaily.co.kr)
▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스 
▶핫 초이스 ★ 男心 저격수 `애플힙` 그녀 
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
"코스피, 유가 반등에 상승 출발... 삼성물산 오름세",https://n.news.naver.com/mnews/article/008/0003637692?sid=101,2016.02.26.,머니투데이,"[머니투데이 송선옥 기자] [기관, 코스피서 6거래일만에 '사자'... 日 지카바이러스 발병으로 콘돔·백신주 강세 ]
코스피 지수가 26일 국제유가 반등과 미국 뉴욕증시 상승세에 힘입어 오름세로 출발했다. 
코스피 지수는 이날 오전 9시14분 현재 전일대비 7.29포인트(0.38%) 오른 1925.86을 기록하고 있다. 
앞서 마감한 미국 뉴욕증시는 중국 증시 급락에도 불구하고 경기지표 호조와 국제유가 반등으로 이틀째 상승했다. 다우존스 산업평균 지수는 25일(현지시간) 전일대비 1.29% 오른 1만6697.29로, 스탠다드앤푸어스(S&P)500 지수는 1.13% 오른 1951.70을 기록했다. 나스닥 종합지수는 0.87% 상승한 4582.21로 장을 마쳤다. 
서부텍사스산원유(WTI) 선물가격은 뉴욕상업거래소에서 배럴당 2.9% 급등한 33.07달러를 기록했다. 감산 기대감이 유가를 끌어올렸다. 
유가증권시장에서는 개인과 외국인이 각각 32억원, 113억원 순매도다. 기관이 엿새만에 ‘사자’에 나서 149억원을 순매수했다. 
프로그램 매매는 차익거래가 미미한 가운데 비차익거래 52억원 순매도 등 전체 52억원 매도 우위다. 
지수선물 시장에서는 외국인과 기관이 각각 119계약, 52계약 순매수다. 개인이 180계약 순매도로 대응하고 있다. 
 
보험 철강금속 등을 제외한 전 업종이 오름세다. 유통업 전기가스업이 1% 넘게 오르고 있으며 종이목재 비금속광물 건설업 은행 증권 등이 상승중이다. 
시가총액 상위종목 중에서는 삼성전자가 소폭 오름세다. 한국전력이 1% 넘게 오르며 6만원대에 진입, 잇따라 신고가를 경신하고 있다. 삼성물산이 2% 넘게 강세다. 이재용 삼성전자 부회장이 전날 삼성SDI가 보유한 삼성물산 지분 130만5000주를 인수하기로 결정한 것이 호재로 작용하고 있다. 
LG화학 SK하이닉스 SK이노베이션 롯데케미칼 강원랜드 등이 오름세인 반면 현대차 현대모비스 삼성생명 아모레퍼시픽 신한지주 POSCO 등이 내림세다. 
520개 종목이 상승, 200개 종목이 하락이다. 
코스닥 지수는 2.64포인트(0.41%) 상승한 648.91을 나타내고 있다. 
코스닥 시장에서는 개인이 63억원 순매수이나 외국인과 기관이 각각 54억원 9억원 순매도다. 
운송을 제외한 전 업종이 고른 상승세다. 정보기기가 2% 넘게 오르고 있으며 IT종합 인터넷 소프트웨어  출판매체복제 화학 등의 상승폭이 크다. 
시총 상위종목 중에서는 셀트리온이 소폭 올라 10만원대 진입을 시도하고 있다. 메디톡스가 3% 가까이 오르고 있으며 카카오 동서 로엔 컴투스 이오테크닉스 인트론바이오 등이 오름세다. 바이로메드 코미팜 코오롱생명과학 등이 하락이다. 
일본에서 첫 지카바이러스 감염자가 발생했다는 소식에 콘돔, 백신주들이 급등세다. 유니더스가 17%대 급등이며 동물백신을 생산하는 우진비앤지가 9% 넘게 오르고 있다. 진원생명과학이 4% 이상 상승중이다. 
상승 하락 종목은 각각 684개, 288개다. 
한편 원/달러 환율은 서울 외환시장에서 3.85원(0.31%) 내린 1234.95원을 기록하고 있다. 
['생존 재테크' 백과사전 ""재테크를 부탁해"" ]
[부자들에게 배우는 성공 노하우 '줄리아 투자노트'  ]
[내 삶을 바꾸는 정치뉴스 'the 300']
[오늘 나의 운세는? '머니투데이운세' ]
[아찔한 girl~ 레이싱모델 핫포토 ]
송선옥 기자 oops@mt.co.kr
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
"코스피, 美증시·유가 반등에 상승…1920선 회복",https://n.news.naver.com/mnews/article/018/0003486421?sid=101,2016.02.25.,이데일리,"[이데일리 임성영 기자] 코스피가 사흘만에 반등하며 1920선을 회복했다. 뉴욕증시가 반등하자 투자심리가 살아나는 모습이다. 25일 오전 9시 11분 현재 코스피는 전일대비 0.47%(8.93포인트) 오른 1921.86을 기록 중이다. 같은 시간 코스닥지수는 전일대비 0.67%(4.26포인트) 오른 648.24에 거래되고 있다.
간밤 뉴욕증시는 3대 지수 모두 반등에 성공했다. 미국내 휘발유 수요가 커졌다는 발표가 투자심리를 안정시켰다. 이날 뉴욕상업거래소(NYMEX)에서 서부텍사스산 원유(WTI) 4월 인도분은 전거래일보다 28센트(0.9%) 오른 배럴당 32.15달러에 마감했다. 경제지표는 대체로 부진했다. 지난 1월 미국 신규 주택 판매 건수가 연간 환산 기준으로 49만4000건을 기록해 한 달전보다 9.2% 줄었다다. 전문가들의 예상치는 약 52만건이었다. 미국의 2월 서비스업 구매관리자지수(PMI) 잠정치는 49.8로 전달에 비해 3.4포인트 하락했다. 시장 예상치 53.5에 크게 못 미치는 수준이다. 
기관과 개인이 매수에 나서면서 지수 상승에 힘을 실어주고 있다. 현재 유가증권 시장에서 기관은 44억원, 개인은 49억원 어치를 순매수하고 있다. 기관은 닷새 만에 매수우위로 돌아섰으며 개인은 유가증권 시장에서 10거래일 만에 순매수를 보이고 있다. 반면 외국인은 139억원을 순매도 하며 사흘 연속 매도우위다. 선물시장에선 외국인이 594계약 매수우위를 기록하고 있고 기관과 계인은 각각 452계약, 168계약 매도우위다.  프로그램은 차익과 비차익을 합해 83억2100만원 매도우위다. 
업종별로는 전기가스업종이 대표주인 한국전력(015760) 상승에 힘입어 1.6% 상승률을 기록 중이고, 기계(1.11%) 화학(1.05%) 등도 강세다. 통신업(-0.51%) 먼아 약세다. 
시가총액 상위주들은 대체로 빨간 불을 밝히고 있다. 대장주 삼성전자(005930)가 0.26% 오른 117만5000원을 기록 중이며 한국전력(015760)은 장중 5만7600원을 터치하며 신고가를 경신했다. 현대차(005380) 삼성물산(028260) SK하이닉스(000660) LG화학(051910) 기아차(000270) NAVER(035420) 등도 오름세다. 반면 현대모비스(012330) 신한지주(055550) SK텔레콤(017670) 등은 약세다.
임성영 (rosa8341@edaily.co.kr)
▶ [데일리 포커스] 알면 알수록 빠져드는 경제뉴스 
▶핫 초이스 ★ 男心 저격수 `애플힙` 그녀 
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
"대신증권 ""코스피200 배당성향 22% 전망…배당 확대 기업에 관심""",https://n.news.naver.com/mnews/article/277/0003693563?sid=101,2016.02.24.,아시아경제,"<2015년 순이익&배당 증가 기업중 2016년 순이익 증가 예상되는 배당수익률 상위 기업>
[아시아경제 박선미 기자]기업들의 기말배당이 전년 대비 20% 가까이 증가한 가운데 높아진 배당수익률로 배당주에 대한 관심이 더욱 높아질 것으로 전망됐다.
24일 대신증권에 따르면 현재까지 코스피200 구성 기업 중 107개 기업이 배당을 공시했다. 2015년도 배당을 실시했던 100개 기업 중 58개 기업의 주당배당금이 전년대비 증가한 것으로 나타났다. 전년대비 20%이상 늘어난 기업도 27%나 된다. 반면, 배당을 줄인 기업은 12개에 불과 했다. 
조승빈 연구원은 아직 발표가 진행 중인 2015년 배당이 현재까지 발표된 수준만큼 증가율을 유지한다면 2015년 배당성향은 22%까지 높아질 것으로 예상했다.
기업들이 배당을 확대하고 있는 상황에서 시장전체 배당수익률이 높아지고 있어 배당주에 대한 투자자들의 관심이 더욱 높아지고 있다. 2015년 연말주가 기준 코스피200의 배당수익률은 1.6%(연간배당 기준)로 현재 3년만기 국고채 금리 1.48%를 상회하고 있다. 한국은행의 기준금리 인하 가능성이 높아지고 있다는 점은 배당주에 대한 투자자들의 관심을 더욱 높여줄 수 있는 요인이다. 
조 연구원은 ""연말 배당 기준으로 배당수익률이 코스피200대비 높은 기업들의 투신권의 매수강도(유통시가총액대비 누적순매수금액)를 살펴보면 2월 들어 고배당주에 대한 투신권의 매수 강도가 상대적으로 빠르게 높아지고 있는 것을 확인할 수 있다""면서 ""안정적인 자금 흐름과 함께 시장 변동성 확대가 고배당주에 대한 수요를 확대시키고 있다""고 설명했다.
조 연구원은 ""이익성장과 함께 배당 확대가 기대되는 기업에 관심을 높이는 전략이 필요하다""며 ""메리츠화재, SK이노베이션, 만도, 코웨이, GS, 광주은행 등이 올해 순이익 증가가 예상되는 배당수익률 상위 기업""이라고 전했다.
박선미 기자 psm82@asiae.co.kr
▶ 주요 이슈의 재구성, 촌철살인 이미지 파일 '카드뉴스'
▶ 농업과 내:일의 만남, ""나우올제 크로스미디어""
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>"
